N_u,E_r
1005,4.38159465789795
1005,4.51027202606201
1002,4.59474182128906
1002,5.04370641708374
1006,4.46933364868164
1003,5.56879186630249
1004,2.89916110038757
1003,3.34896612167358
1002,1.44482135772705
1004,3.85110759735107
1004,1.81776320934296
1005,1.83210945129395
1004,6.70555305480957
1002,5.27130365371704
1001,7.17649030685425
1003,4.052086353302
1001,8.51052093505859
1003,3.73362827301025
1003,3.60127210617065
1006,3.15149998664856
1004,2.30308842658997
1002,4.58569192886353
1003,3.94721126556396
1002,4.12726545333862
1005,5.98111772537231
1004,1.67305898666382
1002,5.46553325653076
1003,4.98638677597046
1003,1.1580605506897
1001,0.88122034072876
1003,6.68903160095215
1004,5.20824289321899
1003,6.47981119155884
1002,5.80902576446533
1005,5.53254413604736
1002,3.57347631454468
1004,3.72068762779236
1001,6.65856838226318
1004,5.94546222686768
1002,6.14960813522339
1002,1.47011733055115
1006,2.72296476364136
1003,6.84410762786865
1002,1.90656328201294
1005,2.4468994140625
1005,3.54169297218323
1002,2.79113411903381
1006,2.11605930328369
1005,7.92984199523926
1003,4.99550771713257
1005,1.29443359375
1003,2.00294971466064
1004,0.656059622764587
1004,0.64166271686554
1004,5.57197713851929
1005,4.89093160629272
1002,8.33157730102539
1002,3.97246217727661
1005,6.90493106842041
1004,6.91423988342285
1005,5.80904912948608
1005,5.55409860610962
1002,0.405006498098373
1003,0.518123090267181
1001,3.08442115783691
1001,3.18387150764465
1004,3.537109375
1003,2.68473815917969
1002,3.99979710578918
1007,1.50006687641144
1005,4.51259279251099
1005,4.66906929016113
1004,0.821694731712341
1004,5.20560121536255
1004,1.63461756706238
1003,1.81060445308685
1004,1.13320457935333
1006,3.91331243515015
1003,2.20626091957092
1003,2.08724141120911
1007,6.35167598724365
1003,3.64939308166504
1005,3.52397322654724
1006,4.77882289886475
1007,4.40927839279175
1003,5.04495859146118
1005,5.0819787979126
1002,5.7984356880188
1003,4.98458051681519
1005,5.85094594955444
1005,7.53289031982422
1006,1.77760541439056
1003,3.14324545860291
1002,3.93439126014709
1008,8.05230808258057
1003,6.80880737304688
1002,3.73385190963745
1003,5.24014806747437
1003,6.59929275512695
1002,5.92702484130859
1001,4.87297248840332
1002,4.75995492935181
1004,7.03745746612549
1002,5.05971765518189
1001,3.691251039505
1002,6.90695476531982
1004,6.87458992004395
1001,4.78471279144287
1004,2.76509141921997
1008,3.34875917434692
1004,2.91912364959717
1004,3.73268032073975
1005,3.19398856163025
1002,6.51224231719971
1006,3.39864492416382
1005,3.6292040348053
1004,4.2302508354187
1004,2.97110176086426
1007,3.10610508918762
1005,5.30601358413696
1003,5.10174226760864
1002,4.97231769561768
1002,4.54728698730469
1007,7.22741651535034
1007,3.45990490913391
1002,7.60005378723145
1003,3.71223902702332
1004,3.16474342346191
1001,5.80621147155762
1002,5.65266132354736
1004,5.83748340606689
1004,3.20166492462158
1007,1.48050904273987
1003,5.00917482376099
1003,6.56595993041992
1004,2.91713857650757
1003,5.87624549865723
1005,3.80955052375793
1004,4.23100137710571
1006,4.99407625198364
1004,5.72514963150024
1002,4.34033727645874
1007,5.26715612411499
1003,5.11452293395996
1003,4.33891010284424
1005,3.32256579399109
1001,1.47899353504181
1005,3.53863477706909
1005,4.83025455474854
1006,6.49552440643311
1008,2.92884182929993
1006,2.19737100601196
1006,0.839606046676636
1005,3.6810929775238
1003,4.595543384552
1004,5.55010271072388
1005,5.8897557258606
1008,2.94563698768616
1004,3.3670482635498
1005,3.43792033195496
1007,3.40195035934448
1004,0.707288205623627
1009,3.56579160690308
1007,6.42181921005249
1005,3.32459402084351
1004,3.20668268203735
1005,2.74075245857239
1005,7.2225513458252
1007,5.74074268341064
1003,1.8815690279007
1002,7.30589437484741
1004,6.14694499969482
1004,2.39706754684448
1004,7.4043664932251
1004,2.64962315559387
1006,1.66667366027832
1004,3.11853766441345
1004,6.40723752975464
1005,4.40300798416138
1002,5.4956226348877
1002,1.46834659576416
1006,2.98844695091248
1003,1.40809118747711
1005,4.85893297195435
1003,4.23603343963623
1004,5.37404203414917
1004,3.66095018386841
1002,2.09121155738831
1006,1.69741141796112
1005,3.77605628967285
1001,3.14052700996399
1008,3.49417638778687
1003,3.68740940093994
1001,4.51412630081177
1005,5.54329204559326
1005,1.46765375137329
1004,1.81713604927063
1003,1.09577929973602
1003,4.11262512207031
1005,1.29901313781738
1000,1.76106739044189
1006,0.449624836444855
1004,7.47906541824341
1004,7.28961896896362
1003,6.61158275604248
1005,2.67916703224182
1001,2.37557339668274
1004,2.83762407302856
1003,1.0616397857666
1002,3.63423609733582
1006,2.81616902351379
1006,2.60865592956543
1005,1.99591839313507
1005,2.39958834648132
1003,7.74142932891846
1004,2.82899856567383
1005,0.946387827396393
1004,6.55061483383179
1006,5.28885364532471
1008,1.76538836956024
1004,2.93560338020325
1005,2.26474690437317
1003,2.18649125099182
1005,3.40032005310059
1004,4.23844289779663
1002,3.65499186515808
1004,1.12492084503174
1007,0.575629770755768
1002,4.71559572219849
1006,2.08638882637024
1008,2.05512952804565
1007,4.61714506149292
1006,4.59971523284912
1003,4.77345752716064
1005,5.1593451499939
1004,5.68076753616333
1002,2.43415880203247
1004,2.25606536865234
1006,3.82033324241638
1008,3.91717791557312
1004,4.20170545578003
1004,4.63979959487915
1004,3.67164921760559
1004,2.42355346679687
1005,3.78622627258301
1002,1.48530530929565
1004,2.5679657459259
1004,2.83605217933655
1004,0.680445849895477
1009,0.398057073354721
1003,2.67195105552673
1003,1.94423949718475
1006,2.58182764053345
1006,4.30462265014648
1008,4.47006034851074
1003,1.75447368621826
1003,1.02265512943268
1003,0.676556289196014
1002,1.37053060531616
1002,6.64218282699585
1001,3.62095832824707
1006,4.75068473815918
1003,4.94770956039429
1005,8.11502265930176
1009,1.8842921257019
1005,4.26148557662964
1003,3.87743544578552
1001,3.09692335128784
1003,4.64508724212647
1006,1.39705586433411
1003,5.96020698547363
1004,5.89060640335083
1003,1.2117418050766
1001,1.87868356704712
1004,7.2322416305542
1002,0.966131925582886
1004,1.01712214946747
1003,1.57037305831909
1007,1.7023411989212
1003,3.37133145332336
1005,2.97173094749451
1006,3.59158849716187
1003,7.85130834579468
1004,4.50875806808472
1006,5.25951099395752
1006,2.08296656608582
1005,4.78568553924561
1008,4.98471736907959
1002,6.08188438415527
1002,5.63048791885376
1002,5.5576229095459
1008,1.56128942966461
1006,5.75867605209351
1004,2.37878465652466
1003,5.94367599487305
1003,2.77725505828857
1002,6.97151374816895
1004,7.01980066299439
1004,4.00457239151001
1006,1.63731801509857
1002,0.643892884254456
1003,5.82702350616455
1004,4.76973104476929
1006,3.91057634353638
1007,0.902963876724243
1003,4.48680830001831
1005,2.912029504776
1006,0.573986351490021
1005,0.250046730041504
1004,0.756905674934387
1006,4.46401405334473
1007,1.66492652893066
1003,1.92300343513489
1002,5.27134132385254
1003,6.44188404083252
1005,4.89481925964356
1008,5.88064289093018
1004,1.00606572628021
1005,2.71023797988892
1005,4.37711143493652
1007,2.00768303871155
1005,4.66733932495117
1006,5.06179141998291
1006,4.33422613143921
1006,2.30064296722412
1008,3.04723572731018
1003,1.81487679481506
1010,2.33950400352478
1004,2.28557085990906
1005,4.02686643600464
1006,6.47059535980225
1002,3.24979829788208
1003,2.46896004676819
1003,2.37685251235962
1005,4.81038379669189
1004,4.80655431747437
1005,2.64972949028015
1005,1.2015061378479
1005,3.61625027656555
1004,3.57359480857849
1009,1.23478519916534
1002,4.57484197616577
1005,2.1085159778595
1005,1.37382972240448
1005,4.62315273284912
1004,1.46831440925598
1005,0.598180949687958
1005,1.28910744190216
1008,1.29831373691559
1004,1.1178685426712
1004,1.80283176898956
1005,1.76393020153046
1006,2.25813055038452
1003,0.500601053237915
1005,1.73963260650635
1007,2.50615191459656
1003,3.2393958568573
1002,2.57562756538391
1007,3.57047533988953
1005,4.52385377883911
1005,1.68017554283142
1004,2.73641204833984
1004,2.58447742462158
1005,0.483160018920898
1004,3.11759829521179
1007,2.19952845573425
1003,1.99501860141754
1003,2.68412756919861
1002,0.337689459323883
1003,6.89638376235962
1004,0.809689819812775
1003,1.18866527080536
1005,3.33714199066162
1004,1.9026210308075
1002,0.738999426364899
1002,1.07834613323212
1002,0.569942891597748
1004,2.09062552452087
1002,2.77943348884583
1001,2.77278709411621
1004,4.54715394973755
1004,3.83948016166687
1005,2.33079099655151
1004,2.10855221748352
1004,2.61983776092529
1000,4.23498487472534
1001,2.88650035858154
1003,1.70682501792908
1004,2.91197872161865
1003,4.14589166641235
1003,3.07122397422791
1001,7.57010221481323
1001,2.3890266418457
1001,2.15300035476685
999,1.00105547904968
1004,3.20537662506104
1002,1.69272446632385
1005,3.43817925453186
998,4.50711154937744
998,2.79520344734192
998,1.11497294902802
1000,8.13760757446289
1004,7.35578012466431
1000,7.2752742767334
999,5.68393421173096
1004,0.788623154163361
999,3.84521794319153
1002,3.91361618041992
994,2.7677481174469
1001,3.59468150138855
996,4.47250032424927
999,8.03742122650147
998,4.07789659500122
991,2.85921263694763
996,2.20527529716492
1000,7.43673849105835
1002,7.27099943161011
999,7.30201101303101
1001,1.44084918498993
1002,3.06766128540039
995,6.30001401901245
992,7.57203674316406
997,6.05386400222778
1000,4.13542747497559
998,4.22920322418213
1002,4.56264543533325
997,2.0682680606842
1000,6.47566795349121
993,2.57681393623352
996,7.77148914337158
1002,7.12538194656372
993,3.00084352493286
994,5.98468685150147
998,7.424400806427
999,0.737228691577911
1003,1.10347521305084
1001,7.51494264602661
999,1.86234474182129
994,2.22777581214905
996,1.38688433170319
998,4.63479709625244
996,8.62729263305664
992,1.13011789321899
990,3.44097757339478
984,5.19491910934448
994,7.12159013748169
990,2.33977246284485
977,5.31753635406494
984,7.22480154037476
980,2.55579018592834
986,1.67624843120575
985,1.79001569747925
987,5.09638595581055
982,1.09185016155243
995,1.78885674476624
985,2.01649904251099
980,3.61840319633484
977,4.5683741569519
981,4.48770380020142
990,4.04865217208862
992,3.71656513214111
987,3.76564264297485
980,3.0670006275177
965,3.82049441337585
982,2.92637228965759
966,2.54495120048523
967,3.54302906990051
967,6.20066642761231
996,3.05741858482361
995,3.14811420440674
1004,4.96352910995483
1002,6.74615049362183
1006,3.98944211006165
999,2.88719415664673
1001,2.53181290626526
1003,3.06728363037109
996,1.64427649974823
1001,3.18105530738831
997,8.6851053237915
1002,3.10268592834473
1003,3.85406517982483
1001,6.871506690979
1003,4.109206199646
1003,2.02412796020508
1004,2.95901894569397
1003,1.61843061447144
1007,1.23169159889221
1003,3.12736868858337
1005,3.92560029029846
1006,4.72157096862793
1003,4.27867269515991
1005,1.93687796592712
1004,2.09607625007629
1002,2.0199146270752
1003,1.20671319961548
1006,5.96859788894653
1004,5.06338024139404
1005,7.1842155456543
1004,3.14162921905518
1002,4.31593704223633
1004,1.64691579341888
1004,3.23197317123413
1005,2.36377596855164
1003,4.9738564491272
1002,0.52627420425415
1003,1.17823767662048
1000,5.39091014862061
1004,0.905098795890808
1003,0.922864675521851
1003,2.27439165115356
1003,0.784127295017242
1002,1.63483917713165
997,4.16441583633423
997,0.743004143238068
1003,2.79939603805542
1003,2.11934614181519
1001,1.60502791404724
1000,3.32814383506775
997,4.31834888458252
1005,7.573570728302
1001,3.98975276947021
1003,0.752860009670258
1006,4.56017255783081
999,1.86573302745819
997,1.52184391021729
999,2.52903175354004
1001,1.22742223739624
994,6.41809129714966
1002,2.60744833946228
993,5.54883337020874
993,8.83748531341553
993,3.67580628395081
995,1.73182427883148
1001,1.0861713886261
996,3.5136616230011
1001,2.06664061546326
996,6.30187463760376
996,4.27773857116699
998,2.82910943031311
992,7.67781686782837
991,5.12566661834717
989,9.45259666442871
995,1.26953363418579
991,6.35592079162598
1001,5.38454341888428
994,5.01463460922241
988,7.45994472503662
1002,2.45103049278259
999,1.07901000976563
1001,4.92080497741699
995,6.39949989318848
1000,7.18230533599854
998,6.01636743545532
992,2.26169371604919
993,2.68410897254944
996,3.61556529998779
998,4.7239465713501
1002,2.09486198425293
1004,2.56526184082031
1003,1.51506042480469
1004,2.4315824508667
1002,6.27651882171631
1004,3.83894562721252
1006,0.961173415184021
1002,1.19916045665741
1003,4.20515918731689
1003,3.68080496788025
1003,4.37539768218994
1006,3.78459620475769
1004,2.37091445922852
1003,5.23462295532227
999,4.90196895599365
1004,6.02192354202271
1002,2.63735294342041
1003,6.75487804412842
1004,4.29090642929077
1000,1.75598430633545
1001,2.39160752296448
1004,2.34512877464294
1000,1.61290538311005
1002,1.33918178081512
1005,0.869593858718872
1002,0.730738997459412
1004,1.76079869270325
1005,2.27592897415161
1003,2.45459318161011
998,3.28597903251648
1004,4.60114145278931
1008,4.38395357131958
1003,5.30511283874512
1005,5.59018278121948
1003,2.33037447929382
1005,2.26824522018433
1001,3.31860589981079
1002,4.00201892852783
998,7.25657510757446
1001,0.374101191759109
1003,0.989540994167328
1003,0.950050175189972
1004,1.73006141185761
1002,1.70491313934326
1003,2.46119713783264
1007,2.75042510032654
1004,2.22480034828186
1006,3.45202016830444
1004,1.43085587024689
1003,1.36553549766541
1003,0.79893410205841
1004,3.0624406337738
1003,3.4159665107727
1004,1.37743854522705
1005,4.01319265365601
1002,2.05876588821411
1006,1.40457773208618
1000,3.04709839820862
1003,2.19788885116577
1000,3.93955492973328
999,7.66754055023193
1003,5.58149909973145
1002,4.67695569992065
1003,2.85482048988342
1004,5.81468486785889
1002,0.39528027176857
1004,6.50614356994629
1004,6.02457618713379
1003,2.76702213287354
1004,3.73607802391052
1003,2.42154145240784
1001,2.22263860702515
1002,0.700196921825409
1005,2.56675910949707
1005,4.74989175796509
1002,5.45478868484497
1003,8.54310417175293
1005,1.1886545419693
1002,5.36719989776611
1002,2.34506845474243
1002,7.4891300201416
1005,7.08602952957153
1006,5.17785930633545
999,3.72833585739136
1005,2.53813505172729
1000,4.66957378387451
1001,3.89268064498901
1002,8.36907482147217
1004,6.54742670059204
1004,6.72977828979492
1004,1.86098265647888
1004,0.788476347923279
1001,1.51209509372711
1007,1.46922421455383
1004,2.54641628265381
1002,1.00325012207031
1005,4.69305801391602
1004,3.0841166973114
1004,1.77221250534058
1005,1.65033257007599
1005,2.2828221321106
1004,5.19300556182861
1003,4.53941011428833
1002,5.22503519058228
1001,2.47828531265259
1003,1.67734897136688
1007,4.31326627731323
1002,1.69026458263397
1002,4.79756641387939
1002,5.25267028808594
1002,7.36082220077515
1002,6.53535747528076
1004,4.2096381187439
1007,5.85245609283447
1006,2.49189066886902
1003,2.98193407058716
1003,2.35127139091492
1004,0.839035928249359
1005,1.47878575325012
1004,2.23852968215942
1004,2.68041825294495
1004,5.81588983535767
1006,5.63726711273193
1008,3.50508666038513
1006,0.819112718105316
1003,5.68795204162598
1003,1.55161499977112
1003,2.35166335105896
1002,3.9927613735199
1007,1.14999485015869
1004,0.881859242916107
1003,1.92056107521057
1002,2.60175561904907
1004,1.30263125896454
1004,2.04455709457397
1003,1.66810941696167
1006,3.56008243560791
1007,0.307219982147217
1006,0.435472667217255
1003,1.94343614578247
1003,6.15288305282593
1006,1.48271095752716
1009,1.92456161975861
1002,2.04818916320801
1009,6.50332069396973
1005,5.48572063446045
1010,6.23035669326782
1003,5.20469760894775
1004,2.62395262718201
1002,5.66957330703735
1002,1.30312824249268
1001,6.15188455581665
1006,5.27858352661133
1004,2.14321732521057
1003,6.28774309158325
1004,4.9749436378479
1005,4.11881399154663
1005,2.12686800956726
1005,2.59597396850586
1002,1.03835570812225
1006,3.78604531288147
1008,3.38300395011902
1005,1.00617122650146
1004,1.33975255489349
1004,1.5764456987381
1002,1.94789803028107
1008,1.9445538520813
1002,1.26869022846222
1006,1.05352091789246
1003,3.46077871322632
1005,1.27383577823639
1006,2.03134560585022
1005,1.17879354953766
1005,1.27369976043701
1008,2.05737376213074
1006,1.24243092536926
1002,1.26575493812561
1004,1.10012400150299
1007,1.04925131797791
1002,1.00060093402863
1006,0.57601010799408
1007,1.85075068473816
1001,0.688970446586609
1004,1.02369618415833
1007,0.673319637775421
1005,1.06890118122101
1006,0.689106404781342
1003,3.68955373764038
1007,1.97770035266876
1007,4.06328010559082
1003,2.39984893798828
1003,2.28306150436401
1009,1.36944770812988
1004,4.16541624069214
1003,0.78644597530365
1004,0.963785469532013
1007,3.61043858528137
1007,2.48380136489868
1006,3.52202701568604
1002,1.04598927497864
1005,2.39690637588501
1003,0.496065258979797
1006,2.55586457252502
1003,1.18772709369659
1007,0.47225433588028
1005,2.45401763916016
1007,1.57407820224762
1004,1.19749355316162
1007,1.19630300998688
1006,1.21752262115479
1006,0.824087500572205
1006,1.03743863105774
1002,1.13043165206909
1003,1.06018936634064
1002,1.15172612667084
1006,0.992802500724792
1005,1.03595006465912
1006,1.05800879001617
1005,0.680326402187347
1005,0.724959790706635
1004,0.760212302207947
1006,0.693864226341248
1007,0.697421789169312
1008,0.687490224838257
1005,0.732033610343933
1006,0.708668053150177
1006,0.859974026679993
1005,1.26603758335114
1005,2.60253143310547
1002,1.0935081243515
1004,0.897499680519104
1008,4.27046203613281
1004,1.11023890972137
1001,1.19840133190155
1007,1.03350067138672
1001,1.35112464427948
1004,1.36881768703461
1007,1.07849109172821
1005,0.977964580059052
1005,1.50663793087006
1002,1.04365289211273
1003,1.13528323173523
1003,1.12635052204132
1003,0.384257435798645
1005,4.71345615386963
1005,8.59874820709229
1007,1.0488133430481
1005,1.01194953918457
1009,2.59613156318665
1006,0.750901997089386
1003,3.07880234718323
1003,0.706196486949921
1006,3.28042960166931
1008,0.417205929756165
1003,1.24442386627197
1002,1.49480938911438
1004,0.535943448543549
1004,0.90361762046814
1008,1.09967505931854
1005,1.42287051677704
1006,2.11060667037964
1005,2.16128635406494
1002,1.26318979263306
1007,2.38047051429749
1005,0.67569899559021
1005,2.26988506317139
1004,0.560520529747009
1004,1.00329267978668
1005,3.32231044769287
1002,2.37716865539551
1005,1.09159231185913
1001,2.27378249168396
1003,0.89866042137146
1004,2.30461859703064
1004,2.2967004776001
1006,3.91607117652893
1002,1.51860761642456
1000,2.15257239341736
1004,1.69111442565918
1005,2.84559464454651
1008,5.46716499328613
1004,4.58190488815308
1004,4.59063911437988
1003,3.44717311859131
1005,4.50794649124146
1002,3.30752038955688
1000,2.68689656257629
1002,2.37256908416748
1006,2.50500130653381
1005,4.38824224472046
1003,2.08424949645996
1003,1.77158427238464
1004,7.73327445983887
1005,2.31014132499695
1004,1.83491623401642
1003,1.71287703514099
1003,0.976108312606812
1005,2.52193593978882
1002,1.19231927394867
1004,0.417037427425384
1002,0.538297891616821
1003,1.17174673080444
1003,2.19304633140564
1003,1.63619124889374
1003,0.131231069564819
1006,0.895433247089386
1003,0.855627596378326
1002,3.79032516479492
1004,3.71125817298889
1004,2.7250280380249
1003,3.51202940940857
1003,3.06971073150635
1005,3.49379515647888
1002,1.52561521530151
1001,4.18766784667969
1005,1.39753937721252
1000,2.30879592895508
1006,3.69459390640259
1001,6.57170248031616
1007,4.15046787261963
1002,4.50680494308472
1003,1.86168992519379
1002,4.34191370010376
1006,1.59274554252625
1003,4.5939302444458
1004,4.684250831604
1002,1.16714382171631
1003,3.70961141586304
1001,3.00397872924805
1007,4.15975856781006
1010,1.8536696434021
1006,2.15606617927551
1008,1.84938192367554
1007,1.69808745384216
1005,1.74564778804779
1004,1.9201774597168
1005,1.71831226348877
1008,1.81611371040344
1005,1.78370308876038
1004,1.76014959812164
1004,1.78646731376648
1004,1.79010546207428
1006,1.57102084159851
1004,2.59871315956116
1008,2.4468138217926
1002,7.5227484703064
1002,2.31038928031921
1005,2.79164361953735
1002,3.6531937122345
1004,2.79731106758118
1003,0.339768141508102
1006,3.29286289215088
1001,3.23189997673035
1002,0.93095999956131
1006,2.3646354675293
1002,3.18662738800049
1003,2.10415244102478
1005,4.88469934463501
1004,0.494991689920425
1003,1.10114240646362
1003,0.955254375934601
1005,4.90528011322022
1003,1.43175172805786
1003,5.82531452178955
1003,0.390234231948852
1006,0.594142019748688
1005,2.48660707473755
1003,1.73304927349091
1006,1.44587683677673
1006,1.4718109369278
1003,1.69870603084564
1005,1.55448293685913
1006,1.11965501308441
1002,2.78560209274292
1005,3.44518971443176
999,2.44466710090637
1001,1.88853907585144
998,2.23594045639038
1007,2.03892612457275
998,2.17068409919739
1001,1.59203279018402
999,1.5617618560791
1002,1.60267376899719
1003,1.62182438373566
991,1.45310008525848
998,0.797503769397736
1008,2.0279049873352
1000,2.86220264434814
999,0.876177966594696
994,2.58590769767761
997,1.38516855239868
998,1.67090904712677
997,3.31068921089172
1001,3.04069209098816
998,4.1489429473877
995,3.7181191444397
1000,3.56910157203674
999,3.73368453979492
998,4.72473764419556
997,2.21562576293945
996,2.52157020568848
992,1.39866602420807
997,1.34971058368683
994,1.79396963119507
995,1.34615278244019
993,1.50605940818787
992,1.38456344604492
995,1.64657962322235
1000,2.20283460617065
995,1.84349024295807
994,2.57671976089478
1001,2.43161273002625
